,city,job_title,company_name,location,summary,salary,og_salary_period
1712,san francisco,data platform engineer,calico labs,south san francisco  ca, machine learning  data visualization  data integration  front end development  familiarity with large scale data warehouses and data processing technologies    ,,
1713,san francisco,sales operations associate,natera,redwood city  ca, know or learn what quality data means and help us design and improve it  the natera team consists of highly dedicated statisticians  geneticists  doctors    ,,
1714,san francisco,scientist  protein science,compugen usa  inc ,south san francisco  ca, we are seeking a skillful  dynamic and motivated scientist to join a team that will drive multiple antibody programs from project initiation through lead   ,,
1715,san francisco,associate scientist ii  upstream bioprocess ,abbvie,redwood city  ca, record and manage multiple data sets in notebooks and excel files  more than 1 000 abbvie scientists  clinicians  and product developers with strong   ,,
1716,san francisco,vp  consumer marketing,glassdoor,mill valley  ca, qualifications 15  years of experience in marketing  with a major emphasis in consumer marketing focused on brand building  direct response advertising  email   ,,
1717,san francisco,senior scientist  mass spectrometry proteomics,pfizer inc ,san francisco  ca, we are looking for a senior scientist with in depth understanding of quantitative proteomics and analytical characterization of biotherapeutics    ,,
1718,san francisco,software engineer   ui  customer intelligence ,salesforce,san francisco  ca, you will be working alongside a diverse team of data engineers  business analysts and data scientists in building new products solutions for our internal   ,,
1719,san francisco,platform product manager  machine learning ,ayasdi,menlo park  ca, gather   prioritize input from sales  marketing  data scientists  services   directly from customers   partners    ,,
1720,san francisco,senior site reliability engineer,instacart,san francisco  ca, you will create tools for software engineers  data scientists  and data analysts to easily run their production  and staging  services    ,,
1721,san francisco,principal scientist  translational development  myeloid disease strategy ,celgene corporation,san francisco  ca, supervises research scientists in the lab  candidate must be a rigorous  detail oriented scientist  with excellent record keeping and organizational skills    ,,
1722,san francisco,associate scientist   immune cell engineering,amgen,south san francisco  ca, the associate scientist will be an integral part of the discovery research team  collaborating with research scientists at multiple research sites including   ,,
1723,san francisco,summer sensory research product development intern,kagome inc ,san carlos  ca, this summer  we are looking for a detailed oriented college level student who is organized  efficient  has good communication skills  highly independent    ,,
1724,san francisco,lead site reliability engineer,lithium,san francisco  ca, helping our engineers and data scientists build software that scales in terms of performance and stability    ,,
1726,san francisco,senior research associate 1,biomarin pharmaceutical inc ,novato  ca, the candidate will present data to collaborators and will assist in writing memos  protocols  and reports by organizing data and observations    ,,
1727,san francisco,engineering tech iii,intellipro group inc ,south san francisco  ca, using failure analysis and reliability data as a feedback stream for equipment and process optimization  excellent written and verbal communication skills as   ,,
1728,san francisco,administrative assistant ii,university of california san francisco,san francisco  ca, enters data in computer system with accuracy and in accordance with established procedures  ability to enter data in computer system with accuracy and in   ,,
1729,san francisco,software engineer   machine learning,iterable,san francisco  ca, experience handling large scale data  big data platforms  and distributed systems  conduct ad hoc data analyses    ,,
1730,san francisco,senior consultant  client service,noodle ai,san francisco  ca, experience managing interdisciplinary and geographically distributed teams  including technologists and data scientists  or deeply quantitative professionals     ,,
1731,san francisco,data science manager   product partnerships,uber,san francisco  ca, we’re looking for an experienced data science leader to lead and scale a team tackling some of the hardest data problems on our product partnerships world your   ,,
1732,san francisco,experimentation analyst,walmart ecommerce,san bruno  ca, experienced working with massive  messy data sets  experience working as an analyst   data science consultant  comfortable using the available data to help make   ,,
1733,san francisco,head of risk engineering,square,san francisco  ca, lead a world class team of 25  engineers  data scientists  and product managers by hiring exceptional talent  coaching and developing your team  cultivating   ,,
1734,san francisco,sr software engineer  benchmarking and predictive modeling,uber,san francisco  ca, uber is a data driven organization  this team produces some of the most important data for our biggest design and purchase decisions  and will directly   ,,
1735,san francisco,senior bioinformatician,genapsys  inc ,redwood city  ca, specifically  we are looking for a bioinformatics scientist ready to develop  maintain  and evolve novel next generation sequence analysis software and   ,,
1736,san francisco,sr scientist  is,healthtell,san ramon  ca, mentor junior level scientists  draft and review scientific data and reports to ensure data accuracy and integrity    ,,
1737,san francisco,sr  developer architect  distributed systems c c  ,aspera  an ibm company,emeryville  ca, knowledge of scalable “big data” data store design and management approaches is a desired  a desire to create a lasting  high quality software platform that   ,,
1738,san francisco,sr  or lead data scientist   engineer  discovery team  community cloud,salesforce,san francisco  ca, sr  lead data scientist   engineer  discovery team  community cloud  needed is a world class data scientist and engineer who is passionate about working on   ,,
1739,san francisco,research scientist  motion tracking and machine learning,fitbit,san francisco  ca, you will do a lot of experiments  often involving data collection from humans  we investigate a big set of problems from hardware development to embedded signal   ,,
1740,san francisco,operations analyst  cross border ecommerce analytics   international,walmart ecommerce,san bruno  ca, analyzing data to identify trends  patterns  insights  and anomalies in data  analyzes and interprets data for wal mart international cross border ecommerce by   ,,
1741,san francisco,data scientist  platform ,clover health,san francisco  ca, acquire and bring structure to data so that it can be used in our data systems and data apps  build tools that help you and the other data scientists translate   ,,
1742,san francisco,research associate,public health foundation enterprises,richmond  ca, analyze current lims data for quality control  ability to organize data  materials and time management  advises management regarding problems or discrepancies   ,,
1743,san francisco,sales analysis â€“ data analyst,kaiser permanente,oakland  ca, contributes to written reports   presentation materials describing project or task objectives  methods  data    results    ,,
1744,san francisco,machine learning engineering,openai,san francisco  ca, we're looking for machine learning engineers who are interested in learning  implementing  improving  and scaling new and existing algorithms  to accelerate,,
1745,san francisco,research associate,genapsys  inc ,redwood city  ca, data driven   critically evaluate new optimized reagents for the genapsys sample prep  we have built an incredible team of scientists  engineers  and business   ,,
1746,san francisco,senior statistical analyst,abbvie,south san francisco  ca, responsible for the creation of data definition documents and tocs  ensure accuracy of database quality assurance checks and assess data accuracy and   ,,
1747,san francisco,junior data engineer,realogy corporate,emeryville  ca, you’ll work closely with data scientists and engineers to design and maintain scalable data models and pipelines  junior data engineer    ,,
1748,san francisco,scientist  pathology specialty analyses   south san francisco,amgen,south san francisco  ca, position to work as a pathology scientist for the anatomic pathology laboratory  expertise in documentation  analysis  interpretation  and presentation of data   ,,
1749,san francisco,administrative assistant iii  ho    wec,walmart ecommerce,san bruno  ca, provides data and information management for specified area  data scientists  front and back end engineers  product managers  and web and ux ui teams   ,,
1750,san francisco,scientist   clinical pharmacolgy  modeling and simulation  cpms ,amgen,south san francisco  ca, perform meta analysis using literature data  the scientist will serve as a pk pd modeler  ie  pharmacometrican  to support amgen development and translational   ,,
1751,san francisco,vice president  data,surveymonkey,san mateo  ca, develop a team of data practitioners to enable and support a culture of data sharing and repurposing including data scientists  data quality authorities  and   ,,
1752,san francisco,associate engineer,exponent,menlo park  ca, our multidisciplinary team of scientists  engineers  physicians  and regulatory consultants brings together more than 90 different disciplines to solve   ,,
1753,san francisco,associate scientist i ii   scientist i  bioanalytics,abbvie,south san francisco  ca, ability to analyze data and document results  ability to work independently with minimal supervision and communicate data to colleagues    ,,
1754,san francisco,associate,exponent,menlo park  ca, our multidisciplinary team of scientists  engineers  physicians  and regulatory consultants brings together more than 90 different disciplines to solve   ,,
1755,san francisco,nsbe 2017 national convention: intern,visa,foster city  ca, research scientist intern  phd   data product development is focused on developing and managing end to end technology solutions that will create value from our   ,,
1756,san francisco,research scientist,integrated resource solutions,hayward  ca, strong data analysis skills  we are seeking a highly motivated  creative and versatile scientist who has excellent analytical and communication skills to join   ,,
1757,san francisco,research scientist,iri,hayward  ca, strong data analysis skills  we are seeking a highly motivated  creative and versatile scientist who has excellent analytical and communication skills to join   ,,
1758,san francisco,principal engineer  backend,kinsa inc ,san francisco  ca, work with data scientists on accommodating new data sources  performing geospatial analysis  and creating leading edge data visualizations     ,,
1759,san francisco,scientist i   biochemistry and assay development,myokardia  inc ,san francisco  ca, participate and present data at internal and external meetings  must possess strong desire to “lead from the bench” with creative  problem solving mindset and   ,,
1760,san francisco,sr  devops engineer,gigster,san francisco  ca, intelligent tools powered by data from thousands of past projects take our network to superhuman levels of efficiency    ,,
1761,san francisco,data science cross offering sr analyst,accenture,san francisco  ca, employees are encouraged and expected to build their expertise as data scientists  and deploy analytics to business problems    ,,
1762,san francisco,full stack software engineer,emplyd,san francisco  ca, we’re currently looking for full stack engineers  data scientists and machine learning experts to add to our team in san francisco    ,,
1763,san francisco,product manager   marketplace   rider fares,uber,san francisco  ca, lead cross functional and full stack teams of engineers  data scientists  and designers to deliver your product vision    ,,
1764,san francisco,lead security technologist,mulesoft,san francisco  ca, work closely with other data scientists and engineering teams to create innovate solutions  identifying  analyzing and interpreting attack patterns in complex   ,,
1765,san francisco,senior research associate  non phd   biosensor – protein engineering,pfizer inc ,san francisco  ca, duties will include helping scientists to execute different types of experiments  ranging from screening crude samples to the in depth kinetic and epitope   ,,
1766,san francisco,senior research analyst,ninthdecimal,san francisco  ca, comfortable working with large  unstructured datasets and creating data visualizations  and its data partnerships with leading companies like datalogix and   ,,
1767,san francisco,research assistant ii,pacific institute for research and evaluation,oakland  ca, set up and take down supplies for data collection events  the data will be collected in local night clubs during late night hours on weekends    ,,
1768,san francisco,statistically significant data scientist,liveramp,san francisco  ca, as a liveramp data scientist you’ll analyze the complex connections in this half a trillion node graph that contains pbs of data from over a 1000 different   ,,
1769,san francisco,program manager,feedzai,san mateo  ca, founded and developed by data scientists and aerospace engineers  feedzai has one critical mission:  we’re coding the future of commerce with a leading platform   ,,
1770,san francisco,scientist  small molecule discovery,impossible foods,redwood city  ca, good data record keeping and organizational skills are essential  impossible foods is a silicon valley startup founded by scientists from stanford and uc   ,,
1771,san francisco,scientist  discovery biology   ca,aequor technologies,emeryville  ca, scientist  discovery biology   ca  comfort and familiarity with multicolor flow cytometry  including data analysis    ,,
1772,san francisco,publications assistant,the public library of science  plos ,san francisco  ca, assisting with the gathering of statistical data for the journals  as required   fielding questions from scientists  members of the public and the press about   ,,
1773,san francisco,data scientist  natural language processing,kpmg,san francisco  ca, kpmg is currently seeking a data scientist to join our advanced data analytics team  experience with command line scripting  data structures and algorithms and   ,,
1774,san francisco,research specialist  mcconlogue lab ,university of california  san francisco,san francisco  ca, rigorous scientist with demonstrated meticulous experimental skills  the use of image analysis and data analyses software    ,,
1775,san francisco,senior r programmer   financial data science platform team: sf,bloomberg,san francisco  ca, here in our san francisco office we’ve identified an opportunity to reach a new client base by building a brand new product that opens our data  core products   ,,
1776,san francisco,machine learning ai architect  west region,accenture,san francisco  ca, minimum 3 years of experience utilizing statistics  data analytics  machine learning  or natural language processing    ,,
1777,san francisco,business development,velocity resource group,san francisco  ca, interact productively with scientists and translational medicine experts  this data may range from genetic information derived from a blood test to clinical   ,,
1778,san francisco,connect   research analyst,ipsos north america,san francisco  ca, find new spins on data viz  you love  love  love playing with data  san francisco  ca united states    ,,
1779,san francisco,scientist – analytics,impossible foods,redwood city  ca, coordinate integration of sensory and analytical data  contribute to development of sensory assays to link analytical and sensory data from gc and hplc   ,,
1780,san francisco,director   software dev   ai   machine learning   nlp,oracle,redwood shores  ca, you pay an intense amount of attention to the quality of the product  data  and code  you are deeply curious and knowledgeable about the nuts and bolts of   ,,
1781,san francisco,senior scientist  protein engineering,pfizer inc ,san francisco  ca, this is a bench scientist position in the field of molecular biology and protein expression purification  experience working with multi disciplinary teams and   ,,
1782,san francisco,head of data science,vungle,san francisco  ca, build out and manage a team of data analysts  machine learning engineers and data scientists  understand the current data set and models and provide thought   ,,
1783,san francisco,senior web optimization manager,uber,san francisco  ca, you can read the tea leaves in web tracking data and funnel analysis to pull out hypotheses and ideas to test  leveraging your experience and the data to   ,,
1784,san francisco,product manager   computational biology,zymergen,emeryville  ca, analyzes quality control data  enables scientists to order desired strains from our manufacturing facility    ,,
1785,san francisco,sr software engineer,general electric,berkeley  ca, experience with big data and distributed data and compute systems  you will be working with world class data scientists  engineers  designers and domain experts   ,,
1786,san francisco,senior software engineer,samba tv,san francisco  ca, solid foundation in computer science  with strong competencies in data structures  algorithms and software design    ,,
1787,san francisco,marketing research analyst,ajilon professional staffing,san francisco  ca, strong presentation and data visualization skills  prior experience with data analysis and visualization    ,,
1789,san francisco,associate automation engineer,hampton creek foods,san francisco  ca, you will team with our bench scientists to automate new assays  and you will partner with our data team to ensure reliable data capture from our platform    ,,
1790,san francisco,sr data scientist,general electric,berkeley  ca, we are looking for an expert data scientist to join our world class team  hands on experience analyzing real world data    ,,
1791,san francisco,bioinformatics scientist,inventiv health clinical,san francisco  ca, our client s  are working on revolutionary  low cost single molecule dna sequencer and need that data scientist to provide analysis of the data    ,,
1792,san francisco,software engineer  backend,the climate corporation,san francisco  ca, work with data ranging from on farm collected precision agriculture data to remote sensed satellite imagery    ,,
1793,san francisco,associate scientist  i in vivo biology,abbvie,san francisco  ca, more than 1 000 abbvie scientists  clinicians  and product developers with strong entrepreneurial roots work across these three sites    ,,
1794,san francisco,scientist i  translational development,celgene,san francisco  ca, analyze  interpret and present data  able to critically analyze and interpret data  understand the context  impact and timely communication of data    ,,
1795,san francisco,associate study manager,medix,san francisco  ca, experience in developing biomarker sampling plans  working with biomarker data management plans and overseeing bio specimen logistics at vendors and academic   ,,
1796,san francisco,distributed systems engineer,jetlore,san mateo  ca, contribute to the implementation and modeling of product ranking algorithms  and work with data scientists to scale the algorithms    ,,
1797,san francisco,senior director of customer success,persado,san francisco  ca, indirectly manage a virtual team of delivery personnel  data scientists and other roles contributing to the success of the customer    ,,
1798,san francisco,principal scientist   cardiometabolic disorders,amgen,south san francisco  ca, critically analyze and interpret data  define realistic timelines for studies and meet delivery deadlines  direct a team of scientists and associates tasked   ,,
1799,san francisco,analytics data engineer,elevate recruiting group,south san francisco  ca, we are a team of data scientists and engineers working on building data driven products leveraging big data using hive hadoop  sql  java c#  and various machine   ,,
1800,san francisco,bioinformatics data specialist,ancestrydna,san francisco  ca, ancestrydna is seeking a motivated  collaborative and talented bioinformatics data specialist with experience organizing and maintaining genomic data and   ,,
1801,san francisco,data engineer   machine learning,3coast,san francisco  ca, data engineer   machine learning  develop real time data processing systems that turn unstructured data from sources as varied as facebook  amazon  credit   ,,
1802,san francisco,biostatistician,gladstone institutes,san francisco  ca, you will be working with a variety of data types including longitudinal  hierarchical  and survival data  you will be providing statistical support to the world   ,,
1803,san francisco,sr  scientific researcher   scientist  hybridoma technology,23andme  inc ,san francisco  ca, scientific researcher or scientist to establish hybridoma capabilities in house  our therapeutics team leverages this data to discover and develop novel   ,,
1804,san francisco,big data infrastructure engineer,renaissance learning  inc ,san francisco  ca, cloudera certified data engineer  ccp   a plus  founded by parents  upheld by educators  and enriched by data scientists  renaissance knows learning is a   ,,
1805,san francisco,scalable genetics software engineer,invitae,san francisco  ca, solid understanding of data modeling and query optimization  mysql  postgresql  etc    we provide comprehensive  rapid  and affordable genome sequencing and   ,,
1806,san francisco,senior data engineer,ten x,san mateo  ca, work with data scientists to help dedupe and fuzzy match data  we are looking for a top tier senior data engineer to work with our data science team on building   ,,
1807,san francisco,data analyst  quantitative analyst ,diversant llc,san francisco  ca, the job includes providing data analysis and data management expertise for the optimization of data used in modeling  programming support for model pro forma   ,,
1808,san francisco,administrative specialist,novartis institutes for biomedical research,emeryville  ca, create  validate  analyze and report portfolio  resource  and budget data  by hiring the best academic  biotech  and pharmaceutical trained scientists  we have   ,,
1809,san francisco,software test automation engineer ios  sdet ,the climate corporation,san francisco  ca, the climate corp deals with big data for agriculture and weather  working closely with scientists and agronomists to help the world’s farmers be more efficient:   ,,
1810,san francisco,scientist   immunology,siolta therapeutics,san francisco  ca, generate  analyze and interpret data from immunological assays in murine models of allergic inflammation  siolta therapeutics is seeking highly ¬motivated and   ,,
1811,san francisco,scientist i,ardelyx,fremont  ca, scientist i – biomarkers assay development cell biology  the scientist i must have expertise in developing and running biomarker assays    ,,
1812,san francisco,field application scientist,nanostring technologies,san francisco  ca, experience with biostatistics and computational data analysis is strongly preferred  collaborate with the in house technical services team and other field   ,,
1813,san francisco,scientific developer,emerald cloud lab,south san francisco  ca, through the ecl  the resulting experimental data is accessible in perpetuity  detailed metadata is linked and explorable  and investigators are equipped with a   ,,
1815,san francisco,senior software engineer,citrine,redwood city  ca, maintain   scale enormous clusters of materials data  deploy machine learning infrastructure   visualizations to a worldwide network of scientists developing   ,,
1816,san francisco,environmental scientist engineer,environ international corporation,san francisco  ca, experience with spatial statistics and large scale data analysis techniques  including data mining  statistical analysis of data  and creating models that   ,,
1818,san francisco,data engineer   aspera analytics  go scala spark ,aspera  an ibm company,emeryville  ca, the data engineer position will focus on a wide array of big data architectural problems  container izing data pipelines for deployment    ,,
1819,san francisco,scientist  manufacturing and process development,relypsa  inc ,redwood city  ca, assists direct reports in planning experiments and analyzing data  works on complex problems projects where analysis of situation or data requires an in depth   ,,
1820,san francisco,machine learning engineer,payette group,san francisco  ca, develop nlp systems that help us structure and understand biomedical informationwork with a range of structured and unstructured data sourcesdesign and build   ,,
1822,san francisco,scientist ii: platform biology,cytomx therapeutics  inc ,south san francisco  ca, interpret and analyze data  helping to incorporate results into overall scientific projects  the successful candidate will work as a bench scientist and   ,,
1823,san francisco,head of applications   assay development,genapsys  inc ,redwood city  ca, manage product development projects and research development scientists  experience in sample preparation  library construction  library quantification  sequencing  data   ,,
1824,san francisco,scientist   microbiome analysis,siolta therapeutics,san francisco  ca, the successful candidate will be proficient in generating and analyzing complex data sets to investigate host microbe interactions    ,,
1825,san francisco,software engineer 2,microsoft,san francisco  ca, work closely with our data scientists  experience with distributed systems and big data technologies  good understanding of data structures  algorithms and   ,,
1826,san francisco,bioinformatics staff scientist,integrated dna technologies  inc,redwood city  ca, the bioinformatics staff scientist will support a group of experienced scientists to develop novel ngs applications    ,,
1827,san francisco,associate scientist,notable labs,san francisco  ca, using modern data science and robotics  we’re building a scalable  iterative model that ultimately will turn treatment selection into a data problem    ,,
1829,san francisco,clinical scientist  cancer immunotherapy combination studies,genentech,south san francisco  ca, the candidate must demonstrate proven ability to evaluate  interpret and present complex scientific data    ,,
1830,san francisco,senior software qa manager,counsyl,south san francisco  ca, experience in the development and maintenance of databases for tracking of quality system data and production defects    ,,
1831,san francisco,manager  scientific 1,cts global,foster city  ca, support development of heor plans and strategic approach for generating required evidence and research output necessary to support medical plan of action  poa    ,,
1832,san francisco,bioinformatics software test engineer,park computer systems  inc ,san francisco  ca, document results and communicate test data to interdisciplinary teams  ability to communicate effectively with scientists  engineers and software developers    ,,
1833,san francisco,senior business analyst,wish,san francisco  ca, 4  years experience in a data analytics capacity  streamline data reporting and presentation process and workflow    ,,
1834,san francisco,sr  research associate,ardelyx,fremont  ca, exposure to electronic data management systems will be highly advantageous  ability to process data utilizing common applications such as ms word  powerpoint    ,,
1835,san francisco,frontend software engineer  data platform,calico labs,south san francisco  ca, the team will build and maintain a data warehouse that stores this data in an organized format with metadata  and allows easy exploration  analysis  and   ,,
1836,san francisco,senior product manager  personalization    playstation network,sony interactive entertainment playstation,san francisco  ca, you will work with data scientists and engineers to define and prioritize data assets  use data to identify new opportunities and customer needs  drive product   ,,
1837,san francisco,engineering manager  ancestrydna,ancestrydna,san francisco  ca, you will work with a nimble team of software engineers  geneticists  and data scientists  to help shape the vision for dna data processing  serving the rapidly   ,,
1838,san francisco,bioinformatics staff scientist,thermo fisher scientific,south san francisco  ca, staff scientist bioinformatics  document results and communicate test data to interdisciplinary teams  ability to communicate effectively with scientists    ,,
1839,san francisco,sr scientist   fluidics and sensors   research and technology,illumina  inc ,san francisco  ca, strong candidates will possess a solid math  statistics  process  and chemistry background  understanding of semiconductor device physics and processes    ,,
1840,san francisco,lead software engineer   data infrastructure,discord,san francisco  ca, work closely with our engineers  data scientists and analysts to optimize our data pipelines and establish best practices for table schemas  data models and   ,,
1841,san francisco,engineering manager   employee productivity,uber,san francisco  ca, you will work closely with a stellar team of engineers  data scientists  designers and product managers to ensure uber's internal tools and platforms are a   ,,
1842,san francisco,mobile architect,the climate corporation,san francisco  ca, experience using restful resource oriented web services to fetch and modify data  our teams are composed of industry experts  top scientists  and talented   ,,
1843,san francisco,director  data science,zymergen,emeryville  ca, zymergen is looking for a director of data science to help take our data engineering  machine learning  and analytics to the next level    ,,
1844,san francisco,product manager  customer intelligence data science ,salesforce,san francisco  ca, you will be working with our internal users to understand their needs and work with a diverse team of data engineers  business analysts and data scientists in   ,,
1845,san francisco,research associate senior research associate mammalian,ngm biopharmaceuticals,south san francisco  ca, efficiently and consistently maintain an accurate and up to  date laboratory notebook while disseminating high quality data to team members in a timely manner    ,,
1846,san francisco,director  late stage pharmaceutical development,genentech,south san francisco  ca, excellent leadership skills  with experience in managinggroups of scientists and engineers  developing formulations   stability data to support latestage   ,,
1847,san francisco,senior content marketing manager,mode,san francisco  ca, analysts and data scientists use mode to analyze data with sql and python  answer their company's highest value questions  and build dashboards people rely on   ,,
1849,san francisco,director  epidemiology statistician,ssc,san francisco bay area  ca, we are looking for an epidemiologist statistician  candidate's will need the following experience:   epidemiologist statisticians for our meta analysis,,
1850,san francisco,risk data scientist,lendinghome,san francisco  ca, lendinghome is seeking a talented and highly analytical risk data scientist to join the risk team in our effort to reinvent mortgage    ,,
1851,san francisco,brand marketing,supercell,san francisco  ca, measure campaign and brand performance with external research partners and supercell’s data rocket scientists experience    ,,
1852,san francisco,front end engineer,mode,san francisco  ca, analysts and data scientists use mode to analyze data  build visualizations  and share work with colleagues  develop our core web applications for data analysts   ,,
1853,san francisco,data scientist   deep learning,big cloud,san francisco  ca, do you want to work in a company that is at the forefront of using data science in medicine    are you a talented machine learning researcher engineer    ,,
1854,san francisco,front end engineer,teksystems,san francisco  ca, implement experiments and collect data with our data scientists to drive subsequent iterations on these features    ,,
1855,san francisco,sr machine learning engineer,park computer systems  inc ,emeryville  ca, strong understanding of algorithms  data structures  and software design  design and implement the data pipeline and machine learning infrastructure    ,,
1856,san francisco,clinical study manager,apex life sciences,san francisco  ca, experience in developing biomarker sampling plans  working with biomarker data management plans and overseeing biospecimen logistics at vendors and academic   ,,
1857,san francisco,research scientist ii   process chemistry,gilead,foster city  ca, presents results of work  interprets data  and draws conclusions regarding presented material and nature of work    ,,
1859,san francisco,director of analytics,roblox,san mateo  ca, lead a team of data analysts and scientists to enable world class data driven product design  on a day to day basis you will lead a team of really smart data   ,,
1860,san francisco,business process consultant,biomarin pharmaceutical inc ,novato  ca, these engineers  technicians  scientists and support staff build and maintain biomarin’s cutting edge manufacturing processes and sites  provide quality   ,,
1861,san francisco,director  therapeutics research development,healthtell,san ramon  ca, experience leading scientists in cross functional teams  lead efforts to develop methods for translating immunosignature binding data to mab specificity    ,,
1862,san francisco,scientist senior scientist  flavor,impossible foods,redwood city  ca, data analysis of large and complex data sets and integrating them into databases  working closely with the engineering and informatics teams    ,,
1863,san francisco,clinical research manager,university of california san francisco,san francisco  ca, working knowledge of clinical or laboratory research  clinical trial recruitment  eligibility  protocol adherence  quality data submission and adverse event   ,,
1864,san francisco,account executive,benchling,san francisco  ca, historically  scientists have tried to do the same things with scattered software  manual data entry  and lots of paper    ,,
1865,san francisco,associate manager  operations,walmart ecommerce,san bruno  ca, prior familiarity with data blending using tools like alteryx is a plus  data scientists  front and back end engineers  product managers  and web and ux ui   ,,
1866,san francisco,research associate  preclinical,surrozen  inc ,south san francisco  ca, ¥ analyzing data and interpreting results  surrozen is a newly launched biopharmaceutical company founded by world leading scientists from stanford university    ,,
1867,san francisco,marketing lead   fast growth tech,mckinsey   company,san francisco  ca, ​as one of the fastest growing parts of our firm  new ventures has more than 1 000 dedicated professionals  including more than 800 analysts and data scientists   ,,
1868,san francisco,sr  director  pk,coherus biosciences,redwood city  ca, oversee in house or contract out pk data analysis and if required pk pd modeling and simulation  the role will suit a highly motivated scientist who has a   ,,
1869,san francisco,director product management   big  data product experience required,snaplogic,san mateo  ca, manage the data product management process  be a go to person for data within the company  with hundreds of pre built connectors  called snaps  and a scale out   ,,
1870,san francisco,staff data scientist,app annie,san francisco  ca, we are seeking an outstanding data scientist interested in working in the hot space of app store data and analytics to join the rapidly growing data science   ,,
1872,san francisco,scientific manager  tds,coherus biosciences,redwood city  ca, data analysis and interpretation skills  strong skills in data summarization and visualization  such as excel or spotfire     ,,
1873,san francisco,senior scientist  t cell redirecting therapies,pfizer  inc ,san francisco  ca, ability to perform complex data analysis ability to analyze and interpret work published in the field and use it to place our work in context    ,,
1874,san francisco,senior associate research operations   south san francisco,amgen,south san francisco  ca, review clinical pathology data and populating data systems with appropriate curated data  familiarity with databases and data analysis software  lims  microsoft   ,,
1875,san francisco,artificial intelligence go to market senior manager,accenture,san francisco  ca, technical architects  big data engineers  data scientists and business  analytics roles and responsibilities  e g   data scientist     ,,
1876,san francisco,scientist i  dna synthesis,biophase solutions,san francisco bay area  ca, compiles and prepares data for statistical  scientific analyses  reports  or for presentations  responsible for ensuring capture of lab data from   ,,
1877,san francisco,erm quantitative reporting analyst,first republic bank,san francisco  ca, work closely with bank’s enterprise data team to ensure data integrity in the use of risk metrics and the supporting data    ,,
1878,san francisco,research associate   medicinal chemistry,gilead,foster city  ca, presents data or prepares data for others to present  uses data  reports and previous results to identify inappropriate variances and concerns    ,,
1879,san francisco,automation engineer,hampton creek foods,san francisco  ca, work with data engineering to integrate analytic pipelines and data stores  work with bioinformatics to provide access to experimental data and ensure clean    ,,
1880,san francisco,software engineer iii,walmart ecommerce,san bruno  ca, data scientists  front and back end engineers  product managers  and web and ux ui teams collaborate alongside e commerce experts to envision  prototype  and   ,,
1881,san francisco,lead data scientist   telecom,nielsen,san francisco  ca, the lead data scientist for telecom is responsible for leading new product development by providing the data science guidance essential to product quality    ,,
1882,san francisco,product designer  visual interaction ,element analytics,san francisco  ca, the element platform makes industrial time series data easy to use and helps engineers  data scientists  and technologists rapidly turn data into actionable   ,,
1883,san francisco,senior scientist,blackthorn therapeutics,south san francisco  ca, senior scientist  biology  qc and document data via written reports within standard data management repositories  scientists internally and externally    ,,
1884,san francisco,customer experience software engineering intern  h patel ,walmart ecommerce,san bruno  ca, data scientists  front and back end engineers  product managers  and web and ux ui teams collaborate alongside e commerce experts to envision  prototype  and   ,,
1885,san francisco,product manager   compute system,salesforce,san francisco  ca, willing to pitch in during a crunch   data scientist busy  experience in applications of statistics or data mining    ,,
1886,san francisco,sr software engineer   predix,beyondsoft consulting corp ,san ramon  ca, architects  data scientists  businesses   product managers  be an expert in core data structures as well as algorithms and has the ability to implement them   ,,
1887,san francisco,director ai   machine learning,rocket fuel inc ,redwood city  ca, through moment scoring™  rocket fuel taps into a massive big data architecture to access informative  anonymous data about an individual    ,,
1888,san francisco,technology lead   us,itl usa,san francisco  ca, identifies and recommends technical improvements in production application solutions or operational processes in support of bigdata platform and information   ,,
1889,san francisco,digital marketing associate,helix,san carlos  ca, create  track and own analytics dashboards  including appropriate integration from multiple data sources  develop recommendations and point of view regarding   ,,
1890,san francisco,research associate iv immunoassay,grifols,emeryville  ca, strong quantitative data analysis skills with various research analytical software tools Â beyond excel is desired    ,,
1891,san francisco,enterprise customer success partner,gigster,san francisco  ca, intelligent tools powered by data from thousands of past projects take our network to superhuman levels of efficiency    ,,
1892,san francisco,research scientist  bio signal processing,fitbit,san francisco  ca, experience with experimental design and human data collection  you will help prototype new hardware  perform analysis to determine what is interesting and   ,,
1893,san francisco,individual giving lead,rework,san francisco  ca, we bring pro bono data scientists together with organizations that are dedicated to solving the world’s most pressing challenges    ,,
1894,san francisco,technical writer,c3 iot,redwood city  ca, you will work closely with engineers  product managers  data scientists  and customers who develop on our platform    ,,
1895,san francisco,consulting data analyst  division of research ,kaiser permanente,oakland  ca, tests and maintains data integrity  provide data extractions and develop analytic datasets for individual studies    ,,
1896,san francisco,data scientist   recommendation engine,isoft solutions,san francisco  ca, data scientist   recommendation engine   2  years of experience with  big data ecosystem   minimum of 8 years of back end experience within a java and big data   ,,
1897,san francisco,analyst   chemist,exponent,menlo park  ca, provide high quality mass spectral data interpretation  hands on knowledge of gc ms and lc ms instrumentation  method development  and data interpretation    ,,
1898,san francisco,principal statistical programmer,docs global,berkeley  ca, write and document development and validation programs to produce study data tabulation model  sdtm  data sets  analysis data sets  ads   and reports    ,,
